user,block_number,log_index,our_hf,onchain_hf,onchain_confirms_mismatch,used_eth_numeraire,our_collateral_eth,our_debt_eth,onchain_collateral_eth,onchain_debt_eth,onchain_liquidation_threshold
0x16af29b7efbf019ef30aae9023a5140c012374a5,23097993,21,1.723586699147798,1.00566074747691,True,True,75.8056011116228,28.58785156958884,44.230276872410634,28.587851359612706,0.65
0x3dedf7baf3e9d20be82649c243b55ae96557da58,12031261,22,1.142149250691558,0.9210048409498204,False,True,64.25491421792977,47.819211939394556,64.22729641656352,59.27569490055853,0.85
0xf3b347ecf592c4ebcb8eea6bd8c55602dc9450ce,21921840,683,1.0034052070895088,0.9779492047621503,False,True,14.100545379184659,12.085316022300715,14.100545375833569,12.39989660420674,0.86
0x852e756268bbb6bb0111ec3168555cc1b217bee2,21921750,408,1.0125730992507198,0.9906568742529019,False,True,0.9608401084971528,0.8263351990846182,0.9608401083711671,0.8340187512567966,0.8599
0x87fa38fd559ed347854bde3d28a77435759ee2e4,23093635,62,1.001425922555326,1.0003381401657905,True,True,1.4401941843666863,1.2542759192193833,1.4336437366244603,1.24985807549333,0.8721
0x852e756268bbb6bb0111ec3168555cc1b217bee2,22031622,338,1.0302246845959748,0.9987838766441662,False,True,0.12083542396403728,0.1038913138525967,0.12083542403201568,0.1040328979621171,0.8599
0x278951f72d6435334b0fe0f86d637f716f414eb3,22215199,305,1.0045250561268042,0.9973345332086846,False,True,2.427894614880789,2.078583661066893,2.42789461420938,2.0935697087540546,0.86
0x459ca59f63e898b084629edb3d249b867411c6d4,20458971,202,1.0098092904253773,1.0051321112633695,True,True,69.07922442450823,44.4653226125656,69.00225538092157,44.62245857534525,0.65
0x0db0163963fda91e0f440a3646a6d5443ea3b87c,22227974,642,1.0070500008982812,0.9966835722490162,False,True,0.0821717330439634,0.07017297090985897,0.08217173302045629,0.07090283452563666,0.86
0xb04dd97ec88ab6e1b007d0791279f6b74be4eaf5,11634667,57,1.273504443999153,0.9987344571779532,False,True,31.658196704976895,18.644338180847733,32.93161702178125,24.730009652540858,0.75
0x3c6b7b0fdb4e87d08079594218eb67c94e1cfa29,14195843,317,1.0045574317059953,0.9721324374237436,False,True,0.9089593504068303,0.7691102802691004,0.9089593477066659,0.7947635690443381,0.85
0x510f3c959ab647681acde24c09b39e252b799dcb,22215367,129,1.00544767292046,1.000488015535177,True,True,298.12902287596717,220.1938426036627,298.2216182082314,221.29173555303484,0.7424
0xa8094c7097451c72371224cfd21528ac5ce6d46a,20459324,167,1.0046967223396654,1.0019803650389483,True,True,170.1990758875286,145.6869540913957,170.1990756298191,146.08190953517817,0.86
